audio_clipping,audio_clipping:confidence,background_noise_audible,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id
no_clipping,1,no_noise,1,4,audible_speaker,1,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_17444382.wav&key=test_key_TISTK,1249120_15830408_17444382.wav,I love to garden but I get a terrible twinge in my lower back when I lean over.,Back pain,19638651
no_clipping,1,no_noise,0.7045,4,audible_speaker,1,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_23240699.wav&key=test_key_TISTK,1249120_15830408_23240699.wav,I had an accident and my wound was open when I arrived to hospital,Open wound,43949040
no_clipping,1,no_noise,0.6596,4,audible_speaker,1,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_30764038.wav&key=test_key_TISTK,1249120_15830408_30764038.wav,I feel muscle pain every time I make an extra effort.,Muscle pain,43772689
no_clipping,1,no_noise,1,4,audible_speaker,1,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_46145042.wav&key=test_key_TISTK,1249120_15830408_46145042.wav,I have a throbbing in my joints,Joint pain,44164300
no_clipping,1,no_noise,0.6751,4,audible_speaker,1,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_93635039.wav&key=test_key_TISTK,1249120_15830408_93635039.wav,Every time I comb my hair there are so many hair in my comb.,Hair falling out,34987462
no_clipping,0.6978,no_noise,1,4,audible_speaker,1,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_94297385.wav&key=test_key_TISTK,1249120_15830408_94297385.wav,I have eruptions on my face that come and go .,Acne,43755034
no_clipping,0.6978,no_noise,1,4,audible_speaker,1,15965551,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15965551_42589900.wav&key=test_key_TISTK,1249120_15965551_42589900.wav,i'm disappointed,Emotional pain,44266645
no_clipping,1,no_noise,0.6644,4,audible_speaker,1,17632529,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_17632529_80819339.wav&key=test_key_TISTK,1249120_17632529_80819339.wav,"can't do any exercise, i feel weak",Body feels weak,44063565
no_clipping,1,no_noise,1,4,audible_speaker,1,17632529,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_17632529_93605074.wav&key=test_key_TISTK,1249120_17632529_93605074.wav,I can't sleep I have a hard cough,Cough,44045955
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_15515265.wav&key=test_key_TISTK,1249120_18172663_15515265.wav,There is so much pain when I move my arm.,Shoulder pain,34987462
no_clipping,1,no_noise,0.6899,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_19480498.wav&key=test_key_TISTK,1249120_18172663_19480498.wav,"redness, swelling, and difficulty walking",Knee pain,43868212
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_24194742.wav&key=test_key_TISTK,1249120_18172663_24194742.wav,My son squeezed a pimple and it broke open only to scab over and now looks like it is infected.,Infected wound,43755034
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_26044172.wav&key=test_key_TISTK,1249120_18172663_26044172.wav,I feel like my heart is on fire.,Heart hurts,44292353
no_clipping,1,no_noise,0.6693,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_30567709.wav&key=test_key_TISTK,1249120_18172663_30567709.wav,When I played football I dislocated my shoulder,Injury from sports,43913997
no_clipping,1,no_noise,0.6689,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_42870675.wav&key=test_key_TISTK,1249120_18172663_42870675.wav,I read a book for along time and when I finished reading I feel head ache,Head ache,43949040
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_43906593.wav&key=test_key_TISTK,1249120_18172663_43906593.wav,I feel a pain in my back when I sit on a chair for long.,Back pain,40632132
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_45444074.wav&key=test_key_TISTK,1249120_18172663_45444074.wav,I feel great pressure in my chest,Hard to breath,44340112
no_clipping,1,no_noise,0.6872,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_47339407.wav&key=test_key_TISTK,1249120_18172663_47339407.wav,I have a pain internal,Internal pain,44045955
no_clipping,1,no_noise,0.656,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_52099635.wav&key=test_key_TISTK,1249120_18172663_52099635.wav,when i extend my leg there is pain in knee joint,Joint pain,43793610
no_clipping,1,no_noise,0.6595,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_55656421.wav&key=test_key_TISTK,1249120_18172663_55656421.wav,I have a pain in my head,Head ache,44045955
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_62680679.wav&key=test_key_TISTK,1249120_18172663_62680679.wav,I have a neck pain when I sit in-front of my laptop.,Neck pain,40632132
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_76038929.wav&key=test_key_TISTK,1249120_18172663_76038929.wav,"When I move on my shoulder, pain shoots down my arm",Shoulder pain,44164300
no_clipping,1,no_noise,0.6445,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_76557062.wav&key=test_key_TISTK,1249120_18172663_76557062.wav,I have this strange rash on my arm.,Skin issue,44140394
no_clipping,1,no_noise,0.6585,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_80358063.wav&key=test_key_TISTK,1249120_18172663_80358063.wav,i have disterbance in my emotion,Emotional pain,44066678
no_clipping,1,no_noise,0.659,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_86371536.wav&key=test_key_TISTK,1249120_18172663_86371536.wav,"It's hard to stand up, and I'm moving very slowly",Body feels weak,42082009
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_88508731.wav&key=test_key_TISTK,1249120_18172663_88508731.wav,My chest acne breaks out and never clears up.,Acne,43755034
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_91605803.wav&key=test_key_TISTK,1249120_18172663_91605803.wav,I love to walk and be outside but the bottoms of my feet get sore so quickly.,Foot ache,19638651
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_93597422.wav&key=test_key_TISTK,1249120_18172663_93597422.wav,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.,Heart hurts,19638651
no_clipping,1,no_noise,0.6701,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_93805814.wav&key=test_key_TISTK,1249120_18172663_93805814.wav,My infected wound caused a fever,Infected wound,21665495
no_clipping,1,no_noise,1,4,audible_speaker,1,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_95015683.wav&key=test_key_TISTK,1249120_18172663_95015683.wav,"I used to be out of breath after going up a dozen of stairs, but now I struggle to breath even when I sit down.",Hard to breath,44130352
no_clipping,1,no_noise,1,4,audible_speaker,1,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_101350002.wav&key=test_key_TISTK,1249120_18386513_101350002.wav,I'm suffering from sharp cough Accompanied by  phlegm,Cough,44150058
no_clipping,1,no_noise,1,4,audible_speaker,1,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_104551245.wav&key=test_key_TISTK,1249120_18386513_104551245.wav,I can't carry anything I have a pain in my shoulder,Shoulder pain,44045955
no_clipping,1,no_noise,1,4,audible_speaker,1,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_23655198.wav&key=test_key_TISTK,1249120_18386513_23655198.wav,The pain in my ear is unbearable.,Ear ache,44292353
no_clipping,1,no_noise,1,4,audible_speaker,1,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_25545136.wav&key=test_key_TISTK,1249120_18386513_25545136.wav,I have a pain in my joint,Joint pain,44045955
no_clipping,1,no_noise,1,4,audible_speaker,1,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_31172769.wav&key=test_key_TISTK,1249120_18386513_31172769.wav,I'm having a hard time reading because the letters are all fuzzy,Blurry vision,42082009
no_clipping,1,no_noise,0.6812,4,audible_speaker,1,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_32736522.wav&key=test_key_TISTK,1249120_18386513_32736522.wav,I was kicked in the head playing soccer last night.,Injury from sports,44140394
no_clipping,1,no_noise,1,4,audible_speaker,1,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_49346416.wav&key=test_key_TISTK,1249120_18386513_49346416.wav,I sliced myself deeply with a knife while I was cooking,Open wound,42082009
no_clipping,1,no_noise,1,4,audible_speaker,1,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_73296026.wav&key=test_key_TISTK,1249120_18386513_73296026.wav,My foot hurts me a lot of playing football,Foot ache,43730599
no_clipping,1,no_noise,1,4,audible_speaker,1,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_80223762.wav&key=test_key_TISTK,1249120_18386513_80223762.wav,I feel a burning sensation in my shoulder muscle.,Muscle pain,38202325
no_clipping,1,no_noise,1,4,audible_speaker,1,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_18541998.wav&key=test_key_TISTK,1249120_1853182_18541998.wav,glass broken and wound my leg badly the wound is so wide,Open wound,44088126
no_clipping,0.6563,no_noise,1,4,audible_speaker,1,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_19905600.wav&key=test_key_TISTK,1249120_1853182_19905600.wav,"i was playing basketball yesterday, i have sprained ankle",Injury from sports,44063565
no_clipping,1,no_noise,0.6542,4,audible_speaker,1,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_20103370.wav&key=test_key_TISTK,1249120_1853182_20103370.wav,I can't carry anything I have a pain in my shoulder,Shoulder pain,44045955
no_clipping,1,no_noise,1,4,audible_speaker,1,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_27132703.wav&key=test_key_TISTK,1249120_1853182_27132703.wav,i feel dizzy after severe diarrhea,Feeling dizzy,43793610
no_clipping,1,no_noise,1,4,audible_speaker,1,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_31786018.wav&key=test_key_TISTK,1249120_1853182_31786018.wav,heavy breath with fatigue,Emotional pain,43868212
no_clipping,1,no_noise,1,4,audible_speaker,1,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_36225218.wav&key=test_key_TISTK,1249120_1853182_36225218.wav,My head gets dizzy when I try to get up.,Feeling dizzy,38202325
no_clipping,1,no_noise,0.6759,4,audible_speaker,1,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_41518759.wav&key=test_key_TISTK,1249120_1853182_41518759.wav,My kneecap feels like it is grating bone on bone when I walk.,Knee pain,43755034
no_clipping,1,no_noise,1,4,audible_speaker,1,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_58291933.wav&key=test_key_TISTK,1249120_1853182_58291933.wav,I feel pain in my heart when I wake up,Heart hurts,21665495
no_clipping,1,no_noise,1,4,audible_speaker,0.6795,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_67830309.wav&key=test_key_TISTK,1249120_1853182_67830309.wav,I hate my acne.,Acne,44246595
no_clipping,1,no_noise,1,4,audible_speaker,1,1853182,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_1853182_94150189.wav&key=test_key_TISTK,1249120_1853182_94150189.wav,My wound was infected when i was planting some flowers in my garden,Infected wound,43949040
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_106851099.wav&key=test_key_TISTK,1249120_18985376_106851099.wav,I feel congestion in my chest,Cough,43913997
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_16238673.wav&key=test_key_TISTK,1249120_18985376_16238673.wav,I complain alot with my neck pain and i really need to be better,Neck pain,44118742
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_16919393.wav&key=test_key_TISTK,1249120_18985376_16919393.wav,Sometimes I cough because I'm a smoker,Cough,38687371
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_22170590.wav&key=test_key_TISTK,1249120_18985376_22170590.wav,I hve cut my finger because of playing football and I  to apply pain relief cream but it does not help,Injury from sports,43318517
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_29003726.wav&key=test_key_TISTK,1249120_18985376_29003726.wav,I feel pain in my right shoulder after the tennis match.,Injury from sports,40632132
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_39796332.wav&key=test_key_TISTK,1249120_18985376_39796332.wav,I can't see the sign I have a blurry vision,Blurry vision,44045955
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_40170396.wav&key=test_key_TISTK,1249120_18985376_40170396.wav,my heart hurts me,Heart hurts,44266645
no_clipping,1,no_noise,0.6753,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_42800481.wav&key=test_key_TISTK,1249120_18985376_42800481.wav,"My stomach aches after I drink any soda drink, why?",Stomach ache,40632132
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_51754297.wav&key=test_key_TISTK,1249120_18985376_51754297.wav,My skin is itching.,Skin issue,34987462
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_52521065.wav&key=test_key_TISTK,1249120_18985376_52521065.wav,I have a cut that has become red and oozes puss.,Infected wound,42082009
no_clipping,1,no_noise,1,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_69007779.wav&key=test_key_TISTK,1249120_18985376_69007779.wav,My heart hurts when I exercise,Heart hurts,21665495
no_clipping,1,no_noise,0.6757,4,audible_speaker,1,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_99026394.wav&key=test_key_TISTK,1249120_18985376_99026394.wav,The acne was causing me to feel embarrassed.,Acne,44246595
no_clipping,1,no_noise,0.6821,4,audible_speaker,1,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_103227792.wav&key=test_key_TISTK,1249120_19425875_103227792.wav,I'm not good i'm feeling so cold,Feeling cold,44045955
no_clipping,1,no_noise,0.6463,4,audible_speaker,1,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_103678717.wav&key=test_key_TISTK,1249120_19425875_103678717.wav,I got injured exercising,Injury from sports,44340112
no_clipping,1,no_noise,1,4,audible_speaker,1,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_15609764.wav&key=test_key_TISTK,1249120_19425875_15609764.wav,I can't stand up or sit down I have a pain in my back that annoys me,Back pain,43318517
no_clipping,1,no_noise,1,4,audible_speaker,1,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_23463308.wav&key=test_key_TISTK,1249120_19425875_23463308.wav,I feel a burning sensation in my guts about 2 hours after each meal.,Stomach ache,40925305
no_clipping,1,no_noise,0.6906,4,audible_speaker,1,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_23704066.wav&key=test_key_TISTK,1249120_19425875_23704066.wav,I have shooting pain in my kneecap after working out.,Knee pain,43755034
no_clipping,1,no_noise,1,4,audible_speaker,1,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_26502707.wav&key=test_key_TISTK,1249120_19425875_26502707.wav,It is like I have a needle pushing through my heart.,Heart hurts,44130352
no_clipping,1,no_noise,1,4,audible_speaker,1,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_27202014.wav&key=test_key_TISTK,1249120_19425875_27202014.wav,The nerves were so damaged during the operation on my ankle that I cannot stand being touched on the scar.,Foot ache,44130352
no_clipping,1,no_noise,1,4,audible_speaker,1,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_30353984.wav&key=test_key_TISTK,1249120_19425875_30353984.wav,When I bend over I get a shooting pain down my back,Back pain,42082009
